datetime,path_id,log_price,price,N_plus,N_minus,J_plus,J_minus
2025-11-23 03:50:00,1,11.4618340063043,95019.17632872314,0.0,0.0,0.0,0.0
2025-11-23 03:55:00,1,11.464512193048366,95273.99650289296,0.0,0.0,0.0,0.0
2025-11-23 04:00:00,1,11.464142496659113,95238.78056040063,0.0,0.0,0.0,0.0
2025-11-23 04:05:00,1,11.46442787632306,95265.96365015765,0.0,0.0,0.0,0.0
2025-11-23 04:10:00,1,11.467206700030372,95531.0591246575,0.0,0.0,0.0,0.0
2025-11-23 04:15:00,1,11.467704671712276,95578.64273350545,0.0,0.0,0.0,0.0
2025-11-23 04:20:00,1,11.46827826390148,95633.48162250774,0.0,0.0,0.0,0.0
2025-11-23 04:25:00,1,11.466794577230742,95491.69670875101,0.0,0.0,0.0,0.0
2025-11-23 04:30:00,1,11.4670214024015,95513.35908585627,0.0,0.0,0.0,0.0
2025-11-23 04:35:00,1,11.464680763573952,95290.05824428822,0.0,0.0,0.0,0.0
2025-11-23 04:40:00,1,11.467532417473802,95562.18032508747,0.0,0.0,0.0,0.0
2025-11-23 04:45:00,1,11.47019486763587,95816.94887136339,0.0,0.0,0.0,0.0
2025-11-23 04:50:00,1,11.470799540241519,95874.90427575957,0.0,0.0,0.0,0.0
2025-11-23 04:55:00,1,11.472468330339398,96035.03294005342,0.0,0.0,0.0,0.0
2025-11-23 05:00:00,1,11.475466485417765,96323.39291972856,0.0,0.0,0.0,0.0
2025-11-23 05:05:00,1,11.47788427177928,96556.56407085198,0.0,0.0,0.0,0.0
2025-11-23 05:10:00,1,11.47509955423332,96288.05534670003,0.0,0.0,0.0,0.0
2025-11-23 05:15:00,1,11.478337117710563,96600.29921992493,0.0,0.0,0.0,0.0
2025-11-23 05:20:00,1,11.478931537741152,96657.73744226588,0.0,0.0,0.0,0.0
2025-11-23 05:25:00,1,11.476246023938582,96398.50998948606,0.0,0.0,0.0,0.0
2025-11-23 05:30:00,1,11.476607108149334,96433.32425444572,0.0,0.0,0.0,0.0
2025-11-23 05:35:00,1,11.474663747706936,96246.10152630543,0.0,0.0,0.0,0.0
2025-11-23 05:40:00,1,11.47636674812769,96410.14832393583,0.0,0.0,0.0,0.0
2025-11-23 05:45:00,1,11.477506084640968,96520.05452435644,0.0,0.0,0.0,0.0
2025-11-23 05:50:00,1,11.476232675402548,96397.22321909004,0.0,0.0,0.0,0.0
2025-11-23 05:55:00,1,11.474878221645087,96266.74602050526,0.0,0.0,0.0,0.0
2025-11-23 06:00:00,1,11.476275159706084,96401.31867497704,0.0,0.0,0.0,0.0
2025-11-23 06:05:00,1,11.47654121155987,96426.9698366361,0.0,0.0,0.0,0.0
2025-11-23 06:10:00,1,11.475094582028758,96287.57658398215,0.0,0.0,0.0,0.0
2025-11-23 06:15:00,1,11.474270747464477,96208.28421666249,0.0,0.0,0.0,0.0
2025-11-23 06:20:00,1,11.475134371571766,96291.4078988744,0.0,0.0,0.0,0.0
2025-11-23 06:25:00,1,11.476733705058635,96445.53318804022,0.0,0.0,0.0,0.0
2025-11-23 06:30:00,1,11.478593003926932,96625.02106784759,0.0,0.0,0.0,0.0
2025-11-23 06:35:00,1,11.476255516894335,96399.4251006196,0.0,0.0,0.0,0.0
2025-11-23 06:40:00,1,11.479240019385045,96687.55917949983,0.0,0.0,0.0,0.0
2025-11-23 06:45:00,1,11.480758659391997,96834.5043251916,0.0,0.0,0.0,0.0
2025-11-23 06:50:00,1,11.481783775473136,96933.82183007282,0.0,0.0,0.0,0.0
2025-11-23 06:55:00,1,11.47926914415306,96690.37522323891,0.0,0.0,0.0,0.0
2025-11-23 07:00:00,1,11.48009958878266,96770.7045760003,0.0,0.0,0.0,0.0
2025-11-23 07:05:00,1,11.479359969633279,96699.15757182564,0.0,0.0,0.0,0.0
2025-11-23 07:10:00,1,11.47782015132405,96550.37301849699,0.0,0.0,0.0,0.0
2025-11-23 07:15:00,1,11.478264638274528,96593.29793844417,0.0,0.0,0.0,0.0
2025-11-23 07:20:00,1,11.481452137315085,96901.68020593727,0.0,0.0,0.0,0.0
2025-11-23 07:25:00,1,11.479988230753007,96759.92898099626,0.0,0.0,0.0,0.0
2025-11-23 07:30:00,1,11.480090375693875,96769.8130230143,0.0,0.0,0.0,0.0
2025-11-23 07:35:00,1,11.477963840396113,96564.24724876712,0.0,0.0,0.0,0.0
2025-11-23 07:40:00,1,11.479460947382655,96708.92252813718,0.0,0.0,0.0,0.0
2025-11-23 07:45:00,1,11.478823021163622,96647.24904449965,0.0,0.0,0.0,0.0
2025-11-23 07:50:00,1,11.47768593973271,96537.41570881981,0.0,0.0,0.0,0.0
2025-11-23 07:55:00,1,11.478644318739276,96629.9794898906,0.0,0.0,0.0,0.0
2025-11-23 08:00:00,1,11.479008576343546,96665.18410610553,0.0,0.0,0.0,0.0
2025-11-23 08:05:00,1,11.478400715081095,96606.44294030813,0.0,0.0,0.0,0.0
2025-11-23 08:10:00,1,11.480251508706013,96785.40709079658,0.0,0.0,0.0,0.0
2025-11-23 08:15:00,1,11.477625007503153,96531.53364805036,0.0,0.0,0.0,0.0
2025-11-23 08:20:00,1,11.479086884146971,96672.75404072923,0.0,0.0,0.0,0.0
2025-11-23 08:25:00,1,11.476540816257401,96426.93171882446,0.0,0.0,0.0,0.0
2025-11-23 08:30:00,1,11.477092222835735,96480.11682526393,0.0,0.0,0.0,0.0
2025-11-23 08:35:00,1,11.477431548957854,96512.86060426351,0.0,0.0,0.0,0.0
2025-11-23 08:40:00,1,11.475658274908843,96341.86850589052,0.0,0.0,0.0,0.0
2025-11-23 08:45:00,1,11.477979384124842,96565.74822889666,0.0,0.0,0.0,0.0
2025-11-23 08:50:00,1,11.477374144959862,96507.32053921961,0.0,0.0,0.0,0.0
2025-11-23 08:55:00,1,11.473275989101142,96112.62780671076,0.0,0.0,0.0,0.0
2025-11-23 09:00:00,1,11.472277937922424,96016.75033850741,0.0,0.0,0.0,0.0
2025-11-23 09:05:00,1,11.47343690202248,96128.09481481595,0.0,0.0,0.0,0.0
2025-11-23 09:10:00,1,11.472794202791686,96066.3332114143,0.0,0.0,0.0,0.0
2025-11-23 09:15:00,1,11.47542102714664,96319.01432433988,0.0,0.0,0.0,0.0
2025-11-23 09:20:00,1,11.476356074257444,96409.11926001425,0.0,0.0,0.0,0.0
2025-11-23 09:25:00,1,11.477546812533108,96523.98566277938,0.0,0.0,0.0,0.0
2025-11-23 09:30:00,1,11.477230315607482,96493.44095197646,0.0,0.0,0.0,0.0
2025-11-23 09:35:00,1,11.479906594337011,96752.03016960202,0.0,0.0,0.0,0.0
2025-11-23 09:40:00,1,11.479607382572,96723.08515444706,0.0,0.0,0.0,0.0
2025-11-23 09:45:00,1,11.480095602986198,96770.31886843714,0.0,0.0,0.0,0.0
2025-11-23 09:50:00,1,11.483640439526514,97113.9625512736,0.0,0.0,0.0,0.0
2025-11-23 09:55:00,1,11.484518054670607,97199.2286454465,0.0,0.0,0.0,0.0
2025-11-23 10:00:00,1,11.486380416583343,97380.41745402162,0.0,0.0,0.0,0.0
2025-11-23 10:05:00,1,11.487440145797228,97483.66902694925,0.0,0.0,0.0,0.0
2025-11-23 10:10:00,1,11.48710667205034,97451.16620229899,0.0,0.0,0.0,0.0
2025-11-23 10:15:00,1,11.486692844344594,97410.84655303662,0.0,0.0,0.0,0.0
2025-11-23 10:20:00,1,11.48555998442153,97300.5561924649,0.0,0.0,0.0,0.0
2025-11-23 10:25:00,1,11.486881103572816,97429.1867701326,0.0,0.0,0.0,0.0
2025-11-23 10:30:00,1,11.487930518360882,97531.48406627793,0.0,0.0,0.0,0.0
2025-11-23 10:35:00,1,11.487863865762815,97524.98355611198,0.0,0.0,0.0,0.0
2025-11-23 10:40:00,1,11.48648996034456,97391.0854555143,0.0,0.0,0.0,0.0
2025-11-23 10:45:00,1,11.488528935721524,97589.86606621131,0.0,0.0,0.0,0.0
2025-11-23 10:50:00,1,11.491458623556612,97876.19312931312,0.0,0.0,0.0,0.0
2025-11-23 10:55:00,1,11.48859923974643,97596.72726776799,0.0,0.0,0.0,0.0
2025-11-23 11:00:00,1,11.491787689443372,97908.40614540956,0.0,0.0,0.0,0.0
2025-11-23 11:05:00,1,11.496718787537171,98392.3944164302,0.0,0.0,0.0,0.0
2025-11-23 11:10:00,1,11.497363484624488,98455.84815854818,0.0,0.0,0.0,0.0
2025-11-23 11:15:00,1,11.498655177431639,98583.1050401421,0.0,0.0,0.0,0.0
2025-11-23 11:20:00,1,11.49946898083541,98663.36496004656,0.0,0.0,0.0,0.0
2025-11-23 11:25:00,1,11.502805948658501,98993.15137153404,0.0,0.0,0.0,0.0
2025-11-23 11:30:00,1,11.502252166853964,98938.34594205608,0.0,0.0,0.0,0.0
2025-11-23 11:35:00,1,11.50274560058939,98987.177506251,0.0,0.0,0.0,0.0
2025-11-23 11:40:00,1,11.505152924162083,99225.75872793658,0.0,0.0,0.0,0.0
2025-11-23 11:45:00,1,11.50366862591999,99078.58735880865,0.0,0.0,0.0,0.0
2025-11-23 11:50:00,1,11.501003108281871,98814.84330002221,0.0,0.0,0.0,0.0
2025-11-23 11:55:00,1,11.500778017257915,98792.60346884877,0.0,0.0,0.0,0.0
2025-11-23 12:00:00,1,11.504251131517865,99136.31800315398,0.0,0.0,0.0,0.0
2025-11-23 12:05:00,1,11.499662082142866,98682.41882442222,0.0,0.0,0.0,0.0
2025-11-23 12:10:00,1,11.499959968597704,98711.8193591138,0.0,0.0,0.0,0.0
2025-11-23 12:15:00,1,11.4998612227424,98702.07245732355,0.0,0.0,0.0,0.0
2025-11-23 12:20:00,1,11.498217860910763,98540.00244505427,0.0,0.0,0.0,0.0
2025-11-23 12:25:00,1,11.498645674193646,98582.16818588448,0.0,0.0,0.0,0.0
2025-11-23 12:30:00,1,11.499002088860676,98617.31057879362,0.0,0.0,0.0,0.0
2025-11-23 12:35:00,1,11.499341579058315,98650.79587269558,0.0,0.0,0.0,0.0
2025-11-23 12:40:00,1,11.498738248601875,98591.29479420479,0.0,0.0,0.0,0.0
2025-11-23 12:45:00,1,11.494249578737273,98149.74275239329,0.0,0.0,0.0,0.0
2025-11-23 12:50:00,1,11.49667604238085,98388.18870803752,0.0,0.0,0.0,0.0
2025-11-23 12:55:00,1,11.494486586589304,98173.00776898727,0.0,0.0,0.0,0.0
2025-11-23 13:00:00,1,11.493464694218023,98072.73676309625,0.0,0.0,0.0,0.0
2025-11-23 13:05:00,1,11.495605967984181,98282.96233643036,0.0,0.0,0.0,0.0
2025-11-23 13:10:00,1,11.498360675080521,98554.0763586446,0.0,0.0,0.0,0.0
2025-11-23 13:15:00,1,11.497794993879571,98498.34193581539,0.0,0.0,0.0,0.0
2025-11-23 13:20:00,1,11.499100893136749,98627.05487215461,0.0,0.0,0.0,0.0
2025-11-23 13:25:00,1,11.50081177073038,98795.93811854739,0.0,0.0,0.0,0.0
2025-11-23 13:30:00,1,11.502025905764539,98915.96257645513,0.0,0.0,0.0,0.0
2025-11-23 13:35:00,1,11.503511094346553,99062.98058236035,0.0,0.0,0.0,0.0
2025-11-23 13:40:00,1,11.503327249729509,99044.77006063638,0.0,0.0,0.0,0.0
2025-11-23 13:45:00,1,11.504316345366615,99142.78327481217,0.0,0.0,0.0,0.0
2025-11-23 13:50:00,1,11.502393621739685,98952.3422443741,0.0,0.0,0.0,0.0
2025-11-23 13:55:00,1,11.501484819598453,98862.45499491149,0.0,0.0,0.0,0.0
2025-11-23 14:00:00,1,11.499279966348002,98644.71791702889,0.0,0.0,0.0,0.0
2025-11-23 14:05:00,1,11.495839269230325,98305.89454897106,0.0,0.0,0.0,0.0
2025-11-23 14:10:00,1,11.499376983939497,98654.28865423231,0.0,0.0,0.0,0.0
2025-11-23 14:15:00,1,11.49970640706376,98686.79301177233,0.0,0.0,0.0,0.0
2025-11-23 14:20:00,1,11.502139181598048,98927.1679992032,0.0,0.0,0.0,0.0
2025-11-23 14:25:00,1,11.503097855279513,99022.05234584188,0.0,0.0,0.0,0.0
2025-11-23 14:30:00,1,11.500331952134047,98748.54536106845,0.0,0.0,0.0,0.0
2025-11-23 14:35:00,1,11.500762072820057,98791.02828887972,0.0,0.0,0.0,0.0
2025-11-23 14:40:00,1,11.501798034440158,98893.42503298793,0.0,0.0,0.0,0.0
2025-11-23 14:45:00,1,11.502551192774545,98967.93549583349,0.0,0.0,0.0,0.0
2025-11-23 14:50:00,1,11.501136535893147,98828.02880815821,0.0,0.0,0.0,0.0
2025-11-23 14:55:00,1,11.502002578420418,98913.65515667021,0.0,0.0,0.0,0.0
2025-11-23 15:00:00,1,11.504206373393973,99131.88094684854,0.0,0.0,0.0,0.0
2025-11-23 15:05:00,1,11.501196238658943,98833.92929095206,0.0,0.0,0.0,0.0
2025-11-23 15:10:00,1,11.49922991456566,98639.78069663791,0.0,0.0,0.0,0.0
2025-11-23 15:15:00,1,11.49997363007586,98713.16791768941,0.0,0.0,0.0,0.0
2025-11-23 15:20:00,1,11.498977579587255,98614.89356978425,0.0,0.0,0.0,0.0
2025-11-23 15:25:00,1,11.49757769566449,98476.94074722845,0.0,0.0,0.0,0.0
2025-11-23 15:30:00,1,11.499924916921163,98708.35940498981,0.0,0.0,0.0,0.0
